GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26829,0.29893837921586536,-1.3083001287075062,1.1967218028841315,-1.0932366449365827,0.2742899115114905,
90231,932.1155317518233,0.03634173808402772,0.056726816094595754,0.6406447706041785,0.5217535047062709,0.8117070213005456
5351,813.1666581915451,0.08787803914393995,0.08034143643496118,1.0938071690450777,0.27403955924389856,0.6375223365326921
9927,2963.9315807244766,-0.041249724746267244,0.0634541229300483,-0.6500716240572871,0.5156459575071228,0.808709810691959
60672,436.6344917996092,0.08590456956074136,0.09994705134322404,0.8595007897305547,0.39006428449036834,0.7261647550341702
102466982,0.9057452271901331,0.3342777988552572,0.5741518877990593,0.5822114425795412,0.5604242668365387,
943,177.64544358398837,0.1393145894146882,0.29424859107316403,0.47345881557695557,0.635885876966318,0.8667415479423477
102465836,40.09190823728169,1.0467954631420568,0.8885253950969391,1.1781266679809983,0.2387461118830141,0.6023178386451331
7133,5930.374127533632,0.20219015564955095,0.09722412966374722,2.079629371317924,0.03755954083642761,0.2975772833355913
100616438,0.3191097673080108,0.40691234255315906,1.3412214444707273,0.3033893800540408,0.7615931380169856,
107984917,0.8577040335935923,0.2967054196695684,0.6100972757262804,0.4863247738917704,0.6267369170336241,
55187,1816.9247486929514,-0.005186342268404224,0.05498939770775252,-0.09431531321669746,0.9248586859504779,0.9788691473922339
677885,5.020111831692783,0.05298751737153291,0.25875556330018545,0.20477827296049844,0.837745362950304,0.9484367305051203
105376744,4.877109725271077,0.23928962863710532,0.35495489076293785,0.6741409538625532,0.5002217046804212,0.7990148559337452
9249,2288.99891654935,-0.08592177823203506,0.06933159698272182,-1.2392874529263722,0.21523906363011214,0.5770736221421658
102466722,2.044272636679262,0.4800196907497866,0.42491901965100404,1.1296733460978943,0.25861389239912436,0.6208265292035045
343069,0.8453992468597972,-0.6079799197687573,0.6084334646225379,-0.9992545695130987,0.3176713870279424,
101060301,0.4045125224029631,-0.08256954274539195,1.0331124319837908,-0.07992309470794118,0.9362984216621928,
7799,1226.118680729761,-0.037761021890523556,0.04478432457051127,-0.8431749781348208,0.39913059029912934,0.7314642715730405
23254,42.198610366622184,-0.23076554312738362,0.14538126363002968,-1.587312817108553,0.11244181377624973,0.44299365186546585
200197,1.0155692772990943,-0.22472843724824226,0.6002322603489991,-0.37440246400214494,0.7081049100299388,
