"a","b","ind_a","ind_b","stim_a","stim_b","same_label","r"
"GSM5695307_204088100053_R08C01","GSM5695342_204281260063_R02C01","SFA_2","SFA_5","S","S",FALSE,0.21277741493072
"GSM5695307_204088100053_R08C01","GSM5695343_204273120068_R04C01","SFA_2","SFA_1","S","U",FALSE,0.224367395787476
"GSM5695307_204088100053_R08C01","GSM5695344_204088100053_R01C01","SFA_2","MFA_9","S","S",FALSE,0.0530465977019765
"GSM5695307_204088100053_R08C01","GSM5695345_204088100053_R03C01","SFA_2","MFA_9","S","U",FALSE,0.046871537536329
"GSM5695307_204088100053_R08C01","GSM5695346_204273120074_R07C01","SFA_2","MFA_10","S","S",FALSE,0.29208325721063
"GSM5695307_204088100053_R08C01","GSM5695347_204281260061_R08C01","SFA_2","MFA_10","S","U",FALSE,0.303827451028921
"GSM5695307_204088100053_R08C01","GSM5695348_204281260061_R02C01","SFA_2","NA_7","S","S",FALSE,0.0413389504477713
"GSM5695307_204088100053_R08C01","GSM5695349_204281260060_R04C01","SFA_2","NA_7","S","U",FALSE,0.0349012739097474
"GSM5695307_204088100053_R08C01","GSM5695350_204088100071_R02C01","SFA_2","NA_8","S","S",FALSE,0.171956554050603
"GSM5695307_204088100053_R08C01","GSM5695351_204273120074_R03C01","SFA_2","NA_8","S","U",FALSE,0.120424208759027
"GSM5695307_204088100053_R08C01","GSM5695352_204088100053_R07C01","SFA_2","MFA_11","S","S",FALSE,0.0815312102482156
"GSM5695307_204088100053_R08C01","GSM5695353_204273120074_R02C01","SFA_2","MFA_11","S","U",FALSE,0.0830242465011853
"GSM5695307_204088100053_R08C01","GSM5695354_204273120066_R03C01","SFA_2","SFA_6","S","S",FALSE,0.228331758238427
"GSM5695307_204088100053_R08C01","GSM5695355_204273120068_R06C01","SFA_2","SFA_6","S","U",FALSE,0.229790184680808
"GSM5695307_204088100053_R08C01","GSM5695356_204273120068_R05C01","SFA_2","NA_9","S","S",FALSE,0.0435049143576003
"GSM5695307_204088100053_R08C01","GSM5695357_204273120066_R06C01","SFA_2","NA_9","S","U",FALSE,0.0414560922991087
"GSM5695307_204088100053_R08C01","GSM5695358_204273120005_R05C01","SFA_2","MFA_12","S","S",FALSE,0.25702258124037
"GSM5695307_204088100053_R08C01","GSM5695359_204273120074_R01C01","SFA_2","MFA_12","S","U",FALSE,0.274104641011103
"GSM5695307_204088100053_R08C01","GSM5695360_204273120005_R06C01","SFA_2","SFA_7","S","U",FALSE,0.132763901758337
"GSM5695307_204088100053_R08C01","GSM5695361_204281260043_R01C01","SFA_2","SFA_8","S","S",FALSE,0.236190396598517
"GSM5695307_204088100053_R08C01","GSM5695362_204088100071_R08C01","SFA_2","SFA_8","S","U",FALSE,0.229144617632998
"GSM5695307_204088100053_R08C01","GSM5695363_204281260060_R03C01","SFA_2","NA_10","S","S",FALSE,0.15042657707044
"GSM5695307_204088100053_R08C01","GSM5695364_204281260043_R08C01","SFA_2","NA_10","S","U",FALSE,0.205693281893181
"GSM5695307_204088100053_R08C01","GSM5695365_204088100053_R04C01","SFA_2","NA_11","S","S",FALSE,0.0692477880618997
"GSM5695307_204088100053_R08C01","GSM5695366_204088100071_R06C01","SFA_2","NA_11","S","U",FALSE,0.0487551417031367
"GSM5695307_204088100053_R08C01","GSM5695367_204281260061_R06C01","SFA_2","SFA_9","S","S",FALSE,0.092977445426597
"GSM5695307_204088100053_R08C01","GSM5695368_204281260043_R05C01","SFA_2","SFA_9","S","U",FALSE,0.108128747397673
"GSM5695307_204088100053_R08C01","GSM5695369_204273120066_R07C01","SFA_2","SFA_10","S","S",FALSE,0.214428582541963
"GSM5695307_204088100053_R08C01","GSM5695370_204281260063_R07C01","SFA_2","NA_12","S","S",FALSE,0.321296699057736
"GSM5695307_204088100053_R08C01","GSM5695371_204281260061_R03C01","SFA_2","NA_13","S","S",FALSE,0.14855686897023
"GSM5695307_204088100053_R08C01","GSM5695372_204273120073_R05C01","SFA_2","NA_13","S","U",FALSE,0.140536367035262
"GSM5695307_204088100053_R08C01","GSM5695373_204281260043_R07C01","SFA_2","SFA_11","S","S",FALSE,0.299040643054865
"GSM5695307_204088100053_R08C01","GSM5695374_204281260043_R03C01","SFA_2","SFA_11","S","U",FALSE,0.303886351003771
"GSM5695307_204088100053_R08C01","GSM5695375_204088100071_R05C01","SFA_2","NA_14","S","S",FALSE,0.107168448731696
"GSM5695307_204088100053_R08C01","GSM5695376_204281260063_R03C01","SFA_2","NA_14","S","U",FALSE,0.109272815952506
"GSM5695307_204088100053_R08C01","GSM5695377_204273120073_R03C01","SFA_2","NA_15","S","S",FALSE,0.399495165502356
"GSM5695307_204088100053_R08C01","GSM5695378_204273120068_R01C01","SFA_2","NA_15","S","U",FALSE,0.389106542136353
"GSM5695307_204088100053_R08C01","GSM5695379_204088100071_R07C01","SFA_2","MFA_13","S","S",FALSE,0.174829798281883
"GSM5695307_204088100053_R08C01","GSM5695380_204273120068_R03C01","SFA_2","MFA_13","S","U",FALSE,0.169979751223171
"GSM5695307_204088100053_R08C01","GSM5695381_204273120066_R05C01","SFA_2","NA_16","S","S",FALSE,-0.00174013123508159
"GSM5695307_204088100053_R08C01","GSM5695382_204088100082_R03C01","SFA_2","NA_16","S","U",FALSE,-0.00522600230632827
"GSM5695307_204088100053_R08C01","GSM5695383_204281260043_R06C01","SFA_2","MFA_14","S","S",FALSE,0.136362930495053
"GSM5695307_204088100053_R08C01","GSM5695384_204281260063_R06C01","SFA_2","MFA_14","S","U",FALSE,0.129017880447402
"GSM5695307_204088100053_R08C01","GSM5695385_204281260063_R04C01","SFA_2","SFA_12","S","S",FALSE,0.268973801994159
"GSM5695307_204088100053_R08C01","GSM5695386_204273120074_R04C01","SFA_2","SFA_12","S","U",FALSE,0.266922002074652
"GSM5695307_204088100053_R08C01","GSM5695387_204273120073_R01C01","SFA_2","NA_17","S","S",FALSE,0.14943137554007
"GSM5695307_204088100053_R08C01","GSM5695388_204281260063_R05C01","SFA_2","NA_17","S","U",FALSE,0.137408044546681
"GSM5695307_204088100053_R08C01","GSM5695389_204088100082_R06C01","SFA_2","SFA_13","S","S",FALSE,0.102791695753748
"GSM5695307_204088100053_R08C01","GSM5695390_204273120066_R01C01","SFA_2","SFA_13","S","U",FALSE,0.119568464243861
"GSM5695307_204088100053_R08C01","GSM5695391_204281260043_R02C01","SFA_2","MFA_15","S","S",FALSE,0.181097885566091
"GSM5695307_204088100053_R08C01","GSM5695392_204273120073_R06C01","SFA_2","MFA_15","S","U",FALSE,0.187935210234116
"GSM5695308_204088100082_R05C01","GSM5695309_204088100071_R03C01","SFA_2","MFA_1","U","S",FALSE,0.243467625941556
"GSM5695308_204088100082_R05C01","GSM5695310_204281260061_R01C01","SFA_2","MFA_1","U","U",FALSE,0.23365265644818
"GSM5695308_204088100082_R05C01","GSM5695311_204281260060_R02C01","SFA_2","MFA_2","U","S",FALSE,0.200084661664873
"GSM5695308_204088100082_R05C01","GSM5695312_204273120074_R06C01","SFA_2","MFA_2","U","U",FALSE,0.215833187569205
"GSM5695308_204088100082_R05C01","GSM5695313_204273120005_R04C01","SFA_2","SFA_3","U","S",FALSE,-0.0179327181626235
"GSM5695308_204088100082_R05C01","GSM5695314_204273120073_R02C01","SFA_2","SFA_3","U","U",FALSE,0.00833663557933934
"GSM5695308_204088100082_R05C01","GSM5695315_204273120005_R03C01","SFA_2","MFA_3","U","S",FALSE,0.0152031196351311
"GSM5695308_204088100082_R05C01","GSM5695316_204281260061_R07C01","SFA_2","MFA_3","U","U",FALSE,0.0187951991820435
"GSM5695308_204088100082_R05C01","GSM5695317_204273120073_R07C01","SFA_2","SFA_4","U","S",FALSE,0.186476458184976
"GSM5695308_204088100082_R05C01","GSM5695318_204088100071_R04C01","SFA_2","SFA_4","U","U",FALSE,0.168529326658632
"GSM5695308_204088100082_R05C01","GSM5695319_204088100082_R01C01","SFA_2","SFA_4","U","S",FALSE,0.198676166405775
"GSM5695308_204088100082_R05C01","GSM5695320_204281260063_R01C01","SFA_2","SFA_1","U","U",FALSE,0.154056317826166
"GSM5695308_204088100082_R05C01","GSM5695321_204273120073_R04C01","SFA_2","MFA_4","U","S",FALSE,-0.12789603066389
"GSM5695308_204088100082_R05C01","GSM5695322_204088100053_R06C01","SFA_2","MFA_4","U","U",FALSE,-0.144736761676593
"GSM5695308_204088100082_R05C01","GSM5695323_204273120066_R02C01","SFA_2","MFA_5","U","S",FALSE,0.150610119043018
"GSM5695308_204088100082_R05C01","GSM5695324_204273120074_R08C01","SFA_2","MFA_5","U","U",FALSE,0.164045597855649
"GSM5695308_204088100082_R05C01","GSM5695325_204273120068_R02C01","SFA_2","NA_1","U","S",FALSE,0.152606170699522
"GSM5695308_204088100082_R05C01","GSM5695326_204281260060_R01C01","SFA_2","NA_1","U","U",FALSE,0.15057968478601
"GSM5695308_204088100082_R05C01","GSM5695327_204281260060_R07C01","SFA_2","NA_2","U","S",FALSE,0.170823433072396
"GSM5695308_204088100082_R05C01","GSM5695328_204281260061_R05C01","SFA_2","NA_2","U","U",FALSE,0.166666558313272
"GSM5695308_204088100082_R05C01","GSM5695329_204088100082_R02C01","SFA_2","MFA_6","U","S",FALSE,-0.0396154007983882
"GSM5695308_204088100082_R05C01","GSM5695330_204281260061_R04C01","SFA_2","MFA_6","U","U",FALSE,-0.0570692201479033
"GSM5695308_204088100082_R05C01","GSM5695331_204281260060_R06C01","SFA_2","MFA_7","U","S",FALSE,0.243378162153712
"GSM5695308_204088100082_R05C01","GSM5695332_204273120066_R08C01","SFA_2","MFA_7","U","U",FALSE,0.228027102502856
"GSM5695308_204088100082_R05C01","GSM5695333_204088100053_R02C01","SFA_2","NA_3","U","S",FALSE,0.0141909270160613
"GSM5695308_204088100082_R05C01","GSM5695334_204281260063_R08C01","SFA_2","NA_3","U","U",FALSE,0.0167715558578097
"GSM5695308_204088100082_R05C01","GSM5695335_204088100053_R05C01","SFA_2","NA_4","U","S",FALSE,-0.0175715643621137
"GSM5695308_204088100082_R05C01","GSM5695336_204273120005_R07C01","SFA_2","NA_4","U","U",FALSE,-0.00604537266779608
"GSM5695308_204088100082_R05C01","GSM5695337_204088100082_R04C01","SFA_2","NA_5","U","S",FALSE,-0.025099143131284
"GSM5695308_204088100082_R05C01","GSM5695338_204088100071_R01C01","SFA_2","NA_5","U","U",FALSE,-0.0262829121409307
"GSM5695308_204088100082_R05C01","GSM5695339_204281260043_R04C01","SFA_2","MFA_8","U","S",FALSE,0.146439664228532
"GSM5695308_204088100082_R05C01","GSM5695340_204273120074_R05C01","SFA_2","MFA_8","U","U",FALSE,0.151942467617934
"GSM5695308_204088100082_R05C01","GSM5695341_204281260060_R05C01","SFA_2","NA_6","U","S",FALSE,0.128292366593074
"GSM5695308_204088100082_R05C01","GSM5695342_204281260063_R02C01","SFA_2","SFA_5","U","S",FALSE,0.214069793936113
"GSM5695308_204088100082_R05C01","GSM5695343_204273120068_R04C01","SFA_2","SFA_1","U","U",FALSE,0.227884023078151
"GSM5695308_204088100082_R05C01","GSM5695344_204088100053_R01C01","SFA_2","MFA_9","U","S",FALSE,0.0529418253722031
"GSM5695308_204088100082_R05C01","GSM5695345_204088100053_R03C01","SFA_2","MFA_9","U","U",FALSE,0.0485897623500843
"GSM5695308_204088100082_R05C01","GSM5695346_204273120074_R07C01","SFA_2","MFA_10","U","S",FALSE,0.289743094090629
"GSM5695308_204088100082_R05C01","GSM5695347_204281260061_R08C01","SFA_2","MFA_10","U","U",FALSE,0.301934062495545
"GSM5695308_204088100082_R05C01","GSM5695348_204281260061_R02C01","SFA_2","NA_7","U","S",FALSE,0.0429375402640173
"GSM5695308_204088100082_R05C01","GSM5695349_204281260060_R04C01","SFA_2","NA_7","U","U",FALSE,0.0382964403388623
"GSM5695308_204088100082_R05C01","GSM5695350_204088100071_R02C01","SFA_2","NA_8","U","S",FALSE,0.185279225747957
"GSM5695308_204088100082_R05C01","GSM5695351_204273120074_R03C01","SFA_2","NA_8","U","U",FALSE,0.131506440672171
"GSM5695308_204088100082_R05C01","GSM5695352_204088100053_R07C01","SFA_2","MFA_11","U","S",FALSE,0.0874887336296611
"GSM5695308_204088100082_R05C01","GSM5695353_204273120074_R02C01","SFA_2","MFA_11","U","U",FALSE,0.0893594113158938
"GSM5695308_204088100082_R05C01","GSM5695354_204273120066_R03C01","SFA_2","SFA_6","U","S",FALSE,0.229695725266727
"GSM5695308_204088100082_R05C01","GSM5695355_204273120068_R06C01","SFA_2","SFA_6","U","U",FALSE,0.231147357465128
"GSM5695308_204088100082_R05C01","GSM5695356_204273120068_R05C01","SFA_2","NA_9","U","S",FALSE,0.0453397719045289
"GSM5695308_204088100082_R05C01","GSM5695357_204273120066_R06C01","SFA_2","NA_9","U","U",FALSE,0.0439529846004644
"GSM5695308_204088100082_R05C01","GSM5695358_204273120005_R05C01","SFA_2","MFA_12","U","S",FALSE,0.281619315071117
"GSM5695308_204088100082_R05C01","GSM5695359_204273120074_R01C01","SFA_2","MFA_12","U","U",FALSE,0.300115011446789
"GSM5695308_204088100082_R05C01","GSM5695360_204273120005_R06C01","SFA_2","SFA_7","U","U",FALSE,0.112881595911058
"GSM5695308_204088100082_R05C01","GSM5695361_204281260043_R01C01","SFA_2","SFA_8","U","S",FALSE,0.242128708640233
"GSM5695308_204088100082_R05C01","GSM5695362_204088100071_R08C01","SFA_2","SFA_8","U","U",FALSE,0.236717736358408
"GSM5695308_204088100082_R05C01","GSM5695363_204281260060_R03C01","SFA_2","NA_10","U","S",FALSE,0.144840638383596
"GSM5695308_204088100082_R05C01","GSM5695364_204281260043_R08C01","SFA_2","NA_10","U","U",FALSE,0.198754815516057
"GSM5695308_204088100082_R05C01","GSM5695365_204088100053_R04C01","SFA_2","NA_11","U","S",FALSE,0.0794910815667667
"GSM5695308_204088100082_R05C01","GSM5695366_204088100071_R06C01","SFA_2","NA_11","U","U",FALSE,0.0585231339682187
"GSM5695308_204088100082_R05C01","GSM5695367_204281260061_R06C01","SFA_2","SFA_9","U","S",FALSE,0.103521060428985
"GSM5695308_204088100082_R05C01","GSM5695368_204281260043_R05C01","SFA_2","SFA_9","U","U",FALSE,0.117393122828319
"GSM5695308_204088100082_R05C01","GSM5695369_204273120066_R07C01","SFA_2","SFA_10","U","S",FALSE,0.217180231198792
"GSM5695308_204088100082_R05C01","GSM5695370_204281260063_R07C01","SFA_2","NA_12","U","S",FALSE,0.341022367897289
"GSM5695308_204088100082_R05C01","GSM5695371_204281260061_R03C01","SFA_2","NA_13","U","S",FALSE,0.160617152105341
"GSM5695308_204088100082_R05C01","GSM5695372_204273120073_R05C01","SFA_2","NA_13","U","U",FALSE,0.152421368024466
"GSM5695308_204088100082_R05C01","GSM5695373_204281260043_R07C01","SFA_2","SFA_11","U","S",FALSE,0.297531888752634
"GSM5695308_204088100082_R05C01","GSM5695374_204281260043_R03C01","SFA_2","SFA_11","U","U",FALSE,0.304435445700565
"GSM5695308_204088100082_R05C01","GSM5695375_204088100071_R05C01","SFA_2","NA_14","U","S",FALSE,0.104134309932782
"GSM5695308_204088100082_R05C01","GSM5695376_204281260063_R03C01","SFA_2","NA_14","U","U",FALSE,0.103891905993348
"GSM5695308_204088100082_R05C01","GSM5695377_204273120073_R03C01","SFA_2","NA_15","U","S",FALSE,0.414294545164131
"GSM5695308_204088100082_R05C01","GSM5695378_204273120068_R01C01","SFA_2","NA_15","U","U",FALSE,0.405002196816988
"GSM5695308_204088100082_R05C01","GSM5695379_204088100071_R07C01","SFA_2","MFA_13","U","S",FALSE,0.169966830217243
"GSM5695308_204088100082_R05C01","GSM5695380_204273120068_R03C01","SFA_2","MFA_13","U","U",FALSE,0.164961068097863
"GSM5695308_204088100082_R05C01","GSM5695381_204273120066_R05C01","SFA_2","NA_16","U","S",FALSE,0.012048668020718
"GSM5695308_204088100082_R05C01","GSM5695382_204088100082_R03C01","SFA_2","NA_16","U","U",FALSE,0.00841840877584385
"GSM5695308_204088100082_R05C01","GSM5695383_204281260043_R06C01","SFA_2","MFA_14","U","S",FALSE,0.144155474646082
"GSM5695308_204088100082_R05C01","GSM5695384_204281260063_R06C01","SFA_2","MFA_14","U","U",FALSE,0.135108718908303
"GSM5695308_204088100082_R05C01","GSM5695385_204281260063_R04C01","SFA_2","SFA_12","U","S",FALSE,0.257381111836424
"GSM5695308_204088100082_R05C01","GSM5695386_204273120074_R04C01","SFA_2","SFA_12","U","U",FALSE,0.255358304464955
"GSM5695308_204088100082_R05C01","GSM5695387_204273120073_R01C01","SFA_2","NA_17","U","S",FALSE,0.160013931597313
"GSM5695308_204088100082_R05C01","GSM5695388_204281260063_R05C01","SFA_2","NA_17","U","U",FALSE,0.148219962190481
"GSM5695308_204088100082_R05C01","GSM5695389_204088100082_R06C01","SFA_2","SFA_13","U","S",FALSE,0.111128824442064
"GSM5695308_204088100082_R05C01","GSM5695390_204273120066_R01C01","SFA_2","SFA_13","U","U",FALSE,0.12760786977196
"GSM5695308_204088100082_R05C01","GSM5695391_204281260043_R02C01","SFA_2","MFA_15","U","S",FALSE,0.178832901695252
"GSM5695308_204088100082_R05C01","GSM5695392_204273120073_R06C01","SFA_2","MFA_15","U","U",FALSE,0.187580704027669
"GSM5695309_204088100071_R03C01","GSM5695310_204281260061_R01C01","MFA_1","MFA_1","S","U",TRUE,0.997427615707832
"GSM5695309_204088100071_R03C01","GSM5695311_204281260060_R02C01","MFA_1","MFA_2","S","S",FALSE,0.186840840457205
"GSM5695309_204088100071_R03C01","GSM5695312_204273120074_R06C01","MFA_1","MFA_2","S","U",FALSE,0.204328543281585
"GSM5695309_204088100071_R03C01","GSM5695313_204273120005_R04C01","MFA_1","SFA_3","S","S",FALSE,0.230434425720864
"GSM5695309_204088100071_R03C01","GSM5695314_204273120073_R02C01","MFA_1","SFA_3","S","U",FALSE,0.239039583456161
"GSM5695309_204088100071_R03C01","GSM5695315_204273120005_R03C01","MFA_1","MFA_3","S","S",FALSE,0.119626180941441
"GSM5695309_204088100071_R03C01","GSM5695316_204281260061_R07C01","MFA_1","MFA_3","S","U",FALSE,0.112387438472011
"GSM5695309_204088100071_R03C01","GSM5695317_204273120073_R07C01","MFA_1","SFA_4","S","S",FALSE,0.0900327903205626
"GSM5695309_204088100071_R03C01","GSM5695318_204088100071_R04C01","MFA_1","SFA_4","S","U",FALSE,0.0731877162836218
"GSM5695309_204088100071_R03C01","GSM5695319_204088100082_R01C01","MFA_1","SFA_4","S","S",FALSE,0.133357544148268
"GSM5695309_204088100071_R03C01","GSM5695320_204281260063_R01C01","MFA_1","SFA_1","S","U",FALSE,0.115428834226545
"GSM5695309_204088100071_R03C01","GSM5695321_204273120073_R04C01","MFA_1","MFA_4","S","S",FALSE,0.262267025134304
"GSM5695309_204088100071_R03C01","GSM5695322_204088100053_R06C01","MFA_1","MFA_4","S","U",FALSE,0.227131674317779
"GSM5695309_204088100071_R03C01","GSM5695323_204273120066_R02C01","MFA_1","MFA_5","S","S",FALSE,0.185369490241786
"GSM5695309_204088100071_R03C01","GSM5695324_204273120074_R08C01","MFA_1","MFA_5","S","U",FALSE,0.200264086959581
"GSM5695309_204088100071_R03C01","GSM5695325_204273120068_R02C01","MFA_1","NA_1","S","S",FALSE,0.263563800886278
"GSM5695309_204088100071_R03C01","GSM5695326_204281260060_R01C01","MFA_1","NA_1","S","U",FALSE,0.254296830138371
"GSM5695309_204088100071_R03C01","GSM5695327_204281260060_R07C01","MFA_1","NA_2","S","S",FALSE,0.0856927913221229
"GSM5695309_204088100071_R03C01","GSM5695328_204281260061_R05C01","MFA_1","NA_2","S","U",FALSE,0.0703662253634313
"GSM5695309_204088100071_R03C01","GSM5695329_204088100082_R02C01","MFA_1","MFA_6","S","S",FALSE,0.215841452772106
"GSM5695309_204088100071_R03C01","GSM5695330_204281260061_R04C01","MFA_1","MFA_6","S","U",FALSE,0.198264138206839
"GSM5695309_204088100071_R03C01","GSM5695331_204281260060_R06C01","MFA_1","MFA_7","S","S",FALSE,0.0247944921186933
"GSM5695309_204088100071_R03C01","GSM5695332_204273120066_R08C01","MFA_1","MFA_7","S","U",FALSE,0.0130661322130792
"GSM5695309_204088100071_R03C01","GSM5695333_204088100053_R02C01","MFA_1","NA_3","S","S",FALSE,0.338199629204034
"GSM5695309_204088100071_R03C01","GSM5695334_204281260063_R08C01","MFA_1","NA_3","S","U",FALSE,0.347090654321265
"GSM5695309_204088100071_R03C01","GSM5695335_204088100053_R05C01","MFA_1","NA_4","S","S",FALSE,0.339349956844815
"GSM5695309_204088100071_R03C01","GSM5695336_204273120005_R07C01","MFA_1","NA_4","S","U",FALSE,0.311397547617979
"GSM5695309_204088100071_R03C01","GSM5695337_204088100082_R04C01","MFA_1","NA_5","S","S",FALSE,0.19400685422566
"GSM5695309_204088100071_R03C01","GSM5695338_204088100071_R01C01","MFA_1","NA_5","S","U",FALSE,0.186007993845409
"GSM5695309_204088100071_R03C01","GSM5695339_204281260043_R04C01","MFA_1","MFA_8","S","S",FALSE,0.0601053301676517
"GSM5695309_204088100071_R03C01","GSM5695340_204273120074_R05C01","MFA_1","MFA_8","S","U",FALSE,0.0552877962809096
"GSM5695309_204088100071_R03C01","GSM5695341_204281260060_R05C01","MFA_1","NA_6","S","S",FALSE,0.127951408443793
"GSM5695309_204088100071_R03C01","GSM5695342_204281260063_R02C01","MFA_1","SFA_5","S","S",FALSE,0.297880449967176
"GSM5695309_204088100071_R03C01","GSM5695343_204273120068_R04C01","MFA_1","SFA_1","S","U",FALSE,0.293428749730733
"GSM5695309_204088100071_R03C01","GSM5695344_204088100053_R01C01","MFA_1","MFA_9","S","S",FALSE,0.173882158089735
"GSM5695309_204088100071_R03C01","GSM5695345_204088100053_R03C01","MFA_1","MFA_9","S","U",FALSE,0.171326046136595
"GSM5695309_204088100071_R03C01","GSM5695346_204273120074_R07C01","MFA_1","MFA_10","S","S",FALSE,0.25150943572276
"GSM5695309_204088100071_R03C01","GSM5695347_204281260061_R08C01","MFA_1","MFA_10","S","U",FALSE,0.199801820693733
"GSM5695309_204088100071_R03C01","GSM5695348_204281260061_R02C01","MFA_1","NA_7","S","S",FALSE,0.260408714182725
"GSM5695309_204088100071_R03C01","GSM5695349_204281260060_R04C01","MFA_1","NA_7","S","U",FALSE,0.252350198256846
"GSM5695309_204088100071_R03C01","GSM5695350_204088100071_R02C01","MFA_1","NA_8","S","S",FALSE,0.236887897390603
"GSM5695309_204088100071_R03C01","GSM5695351_204273120074_R03C01","MFA_1","NA_8","S","U",FALSE,0.191045402026517
"GSM5695309_204088100071_R03C01","GSM5695352_204088100053_R07C01","MFA_1","MFA_11","S","S",FALSE,0.205692332889614
"GSM5695309_204088100071_R03C01","GSM5695353_204273120074_R02C01","MFA_1","MFA_11","S","U",FALSE,0.198868825965195
"GSM5695309_204088100071_R03C01","GSM5695354_204273120066_R03C01","MFA_1","SFA_6","S","S",FALSE,0.14841102897826
"GSM5695309_204088100071_R03C01","GSM5695355_204273120068_R06C01","MFA_1","SFA_6","S","U",FALSE,0.131064722501811
"GSM5695309_204088100071_R03C01","GSM5695356_204273120068_R05C01","MFA_1","NA_9","S","S",FALSE,-0.053235495370787
"GSM5695309_204088100071_R03C01","GSM5695357_204273120066_R06C01","MFA_1","NA_9","S","U",FALSE,-0.0438067466894721
"GSM5695309_204088100071_R03C01","GSM5695358_204273120005_R05C01","MFA_1","MFA_12","S","S",FALSE,0.311075905576751
"GSM5695309_204088100071_R03C01","GSM5695359_204273120074_R01C01","MFA_1","MFA_12","S","U",FALSE,0.323875064849073
"GSM5695309_204088100071_R03C01","GSM5695360_204273120005_R06C01","MFA_1","SFA_7","S","U",FALSE,0.20482826310385
"GSM5695309_204088100071_R03C01","GSM5695361_204281260043_R01C01","MFA_1","SFA_8","S","S",FALSE,0.390145888648994
